id,position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,provider_id,rating,reviews,price,type,types,type_id,type_ids,address,open_state,hours,operating_hours,phone,website,amenities,description,service_options,thumbnail,extensions,unsupported_extensions,serpapi_thumbnail,user_review
5327,3,Temple Huyen Khong,ChIJmxzb4oemQTERO_86VDpAHME,0x3141a687e2db1c9b:0xc11c403a543aff3b,13915067567933423419,https://serpapi.com/search.json?data_id=0x3141a687e2db1c9b%3A0xc11c403a543aff3b&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a687e2db1c9b%3A0xc11c403a543aff3b&engine=google_maps_photos&hl=en,"{""latitude"": 16.4526485, ""longitude"": 107.52725559999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJmxzb4oemQTERO_86VDpAHME,/g/1vnrhhzx,4.7,739,,Tourist attraction,"[""Tourist attraction"", ""Buddhist temple""]",tourist_attraction,"[""tourist_attraction"", ""buddhist_temple""]","Long Hồ, Hương Trà, Thành phố Huế 52000, Vietnam",Open 24 hours,Open 24 hours,"{""monday"": ""Open 24 hours"", ""tuesday"": ""Open 24 hours"", ""wednesday"": ""Open 24 hours"", ""thursday"": ""Open 24 hours"", ""friday"": ""Open 24 hours"", ""saturday"": ""Open 24 hours"", ""sunday"": ""Open 24 hours""}",+84 976 214 876,https://huyenkhongpagoda.net/,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxuGBohlh-mUxT-pZ5AjrbJQjv07TsPF6zCtpB1X4lxyOtIeR1_ymnIQP8FJJ7IL-VTYUoyYPSh7h9dU2-r8iz4J1mVX_GIn6WtSeaJyl60Op33zC17FbJeilU3vG7b3XCxHvve=w80-h106-k-no,"[{""amenities"": [""Restroom""]}]",null,https://serpapi.com/images/url/y6ZS5XicBcFRboIwGADgE_3Sro4ykz0oCYzGRBRQ9MUM1lC0tA2tCNzPQ-w2ft__Szhn7MrzpCCLRutG8oflfa2V48otat15jbFQW7DeOkatzMZHvNFCCuiKMQdz-Vzf-ortbwOiuU0jfw6d2eByKcdp5xJ-wNepU8k-DSLGaLKFY34u9HROM0HF11_xAX3QzkuGu2N5jRPln1zGf9kkfbQzhMwhplHFeCsLMsS0ImU4_gwD_34GCARGPtxB6TfXNUQX,"""Free ticket 🎫.and beautiful view"""
5328,1,Amazing Easy Riders,ChIJRZuBLQGhQTERAKv_iUXeHgQ,0x3141a1012d819b45:0x41ede4589ffab00,296919015702375168,https://serpapi.com/search.json?data_id=0x3141a1012d819b45%3A0x41ede4589ffab00&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1012d819b45%3A0x41ede4589ffab00&engine=google_maps_photos&hl=en,"{""latitude"": 16.4717311, ""longitude"": 107.6098341}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRZuBLQGhQTERAKv_iUXeHgQ,/g/11gzmtcz1h,5.0,198,,Tourist attraction,"[""Tourist attraction""]",tourist_attraction,"[""tourist_attraction""]","1C/183, Nguyễn Lộ Trạch, Xuân Phú, Huế, Thành phố Huế, Vietnam",Open 24 hours,Open 24 hours,"{""monday"": ""Open 24 hours"", ""tuesday"": ""Open 24 hours"", ""wednesday"": ""Open 24 hours"", ""thursday"": ""Open 24 hours"", ""friday"": ""Open 24 hours"", ""saturday"": ""Open 24 hours"", ""sunday"": ""Open 24 hours""}",+84 912 630 219,http://amazingeasyridershue.com/,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTQ0fDrfbxDyEWTJnyPRme70WjRwXVkwm9UxxwJRE50c1fUZxIEEJ3rU4ZZJCQ0TOJwsofbAt5kqiixV41hcxaCEWJ0dsoPrQAloiPzyxtRoFSg1x47y-I01j_as-2YLtR3-U=w80-h106-k-no,"[{""planning"": [""Getting tickets in advance recommended""]}, {""children"": [""Good for kids""]}]",null,https://serpapi.com/images/url/3fADp3icBcHrboIwFADgJ6qcDpzOxB9Eu8VmiVBBNv4s2nGTy3G0Sw8-ny_h2_h9j3tt7dWsPK-r_VmFWHXFvylGjYMtBjvT2HvV1TBtmPHCD2i6AyUxlNuxPNN2ElkihylSfbGA7KLc17F1_VtK5KQSc9C8THPaCSH9MQ3yXG5iSPbSGSzPoZ23f01Dx4DXmk4bkUn4NRiNcdhhE90msgrfDxWnYDGxHfDLz8mwl-9Pq3yWrt0SWM3hlbVswCfuNETN,"""We swan in waterfalls, eat Fresh chicken and walked the bamboo."""
5329,5,Hang Múa,ChIJB89j-xp7NjERo9aySQ7Ikh0,0x31367b1afb63cf07:0x1d92c80e49b2d6a3,2130985537391220387,https://serpapi.com/search.json?data_id=0x31367b1afb63cf07%3A0x1d92c80e49b2d6a3&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x31367b1afb63cf07%3A0x1d92c80e49b2d6a3&engine=google_maps_photos&hl=en,"{""latitude"": 20.2310125, ""longitude"": 105.9377969}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJB89j-xp7NjERo9aySQ7Ikh0,/g/11kjjtn70r,4.6,2270,,Tourist attraction,"[""Tourist attraction""]",tourist_attraction,"[""tourist_attraction""]","6WJQ+C43, Ninh Nhật, Hoa Lư, Ninh Bình, Vietnam",Closes soon · 6 PM · Opens 5 AM Tue,Closes soon · 6 PM · Opens 5 AM Tue,"{""monday"": ""5\u202fAM\u20136\u202fPM"", ""tuesday"": ""5\u202fAM\u20136\u202fPM"", ""wednesday"": ""5\u202fAM\u20136\u202fPM"", ""thursday"": ""5\u202fAM\u20136\u202fPM"", ""friday"": ""5\u202fAM\u20136\u202fPM"", ""saturday"": ""5\u202fAM\u20136\u202fPM"", ""sunday"": ""5\u202fAM\u20136\u202fPM""}",,https://ticket-stations.com/majestic-trang-an-tour-hanoi,null,,"{""onsite_services"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwpbMARG3HcOzACZfYor3cvbtfiRkJRr9851n0I_kLt1dcqCFfigd3aSgXeCGq3O4VE36ju83aqf6AleVDJrcxfrEyGHB498YPVuYUsj9NF5HxLUcO2RNV_iDopuARaoXArWULWDw=w80-h106-k-no,"[{""service_options"": [""Onsite services""]}, {""amenities"": [""Restroom""]}, {""children"": [""Good for kids""]}]","[{""accessibility"": [""Wheelchair accessible entrance""]}]",https://serpapi.com/images/url/AwLglXicBcHhEoEwAADgJ5rK6MqdH1MUF7m5In9cZlsprbYlvKBn8Da-7_cttG7VzDDqAo64ELymvaKSiEbTRo-IeBi8VYAooAwUmGV9GNrrFuEAhiT-IO_MMiEheV41K3G1wdJ1plZjri9VpK0b6bwVK_kN5gd-ol7QwXiSLqF97x2Yd8xGNU39jSQvJpfvIFxMXCfbp32WqLu7W03DV5SQeIx36aX0RdsjnIsTksckOvrDfHBMUFimDSrQiD9dQUUa,"""Beaut caves and walk to the top, terrific views, had a coffee afterwards."""
5330,6,Ngoc Trang Travel,ChIJD2CQLT2hQTERhWaq1B9_4es,0x3141a13d2d90600f:0xebe17f1fd4aa6685,16997006243361613445,https://serpapi.com/search.json?data_id=0x3141a13d2d90600f%3A0xebe17f1fd4aa6685&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a13d2d90600f%3A0xebe17f1fd4aa6685&engine=google_maps_photos&hl=en,"{""latitude"": 16.4688001, ""longitude"": 107.5952691}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJD2CQLT2hQTERhWaq1B9_4es,/g/11b6bw_knf,1.8,18,,Travel agency,"[""Travel agency""]",travel_agency,"[""travel_agency""]","25 Võ Thị Sáu, Phú Hội, Huế, Thành phố Huế, Vietnam",Open · Closes 9:30 PM,Open · Closes 9:30 PM,"{""monday"": ""7\u202fAM\u20139:30\u202fPM"", ""tuesday"": ""7\u202fAM\u20139:30\u202fPM"", ""wednesday"": ""7\u202fAM\u20139:30\u202fPM"", ""thursday"": ""7\u202fAM\u20139:30\u202fPM"", ""friday"": ""7\u202fAM\u20139:30\u202fPM"", ""saturday"": ""7\u202fAM\u20139:30\u202fPM"", ""sunday"": ""7\u202fAM\u20139:30\u202fPM""}",+84 912 676 269,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAQyvK8uMAVgIRnfxJoQW6whe4uUo75VXFGQiWdswa8OIS3zBAe5JtA6lIwRnhNByS2yvWLoTCm3KRYQoKiaYWdKOuKdMvqtyq8guCOzjUsgRWx9Ko1q-q6bCt6HDAIt1PPDU=w80-h106-k-no,"[{""payments"": [""Debit cards"", ""NFC mobile payments""]}]",null,https://serpapi.com/images/url/o2zWTXicBcHRdoIgGADgJyI1i1nndEF21oyVqTPqsikDN-PPAI2er5fobfZ9r6c05qrnntfKcCQARMut5rcKlOHKjCq4eOKqUaWR9sjab9rCkcz1NLJbchBJrn7uG8gYHiSf2BLepofj-zprWK2Hc5QmRfhYEj7dGILbZMiV3C1dMXY9-4Sv-BLS_JQBbc4nVtPU0nrbd8Z1kbBx-vgttcjZfUYh6FCHv2ODP1YkMcF-vyoXQ-QjGfgY_SEF__I-RRs,"""Lady (Minh) very helpful at desk in Hue."""
5331,7,Komi House,ChIJ1bEYcxOhQTERX9Xv8QxzRbc,0x3141a1137318b1d5:0xb745730cf1efd55f,13206087981769676127,https://serpapi.com/search.json?data_id=0x3141a1137318b1d5%3A0xb745730cf1efd55f&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1137318b1d5%3A0xb745730cf1efd55f&engine=google_maps_photos&hl=en,"{""latitude"": 16.4645853, ""longitude"": 107.59318359999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ1bEYcxOhQTERX9Xv8QxzRbc,/g/11gdm6d91x,4.5,130,$16,Holiday home,"[""Holiday home"", ""Coffee shop""]",holiday_home,"[""holiday_home"", ""coffee_shop""]","1/28 Hùng Vương, Phú Nhuận, Huế, Thành phố Huế 530000, Vietnam",,,null,+84 935 046 268,https://www.facebook.com/komihousehomestay,"[""Free Wi-Fi""]",,null,https://lh3.googleusercontent.com/p/AF1QipOvOfYDi3r-0Ms33i7IUR17VN7wsu1cDAVkS8NY=w122-h92-k-no,"[{""crowd"": [""LGBTQ+ friendly""]}]",null,https://serpapi.com/images/url/lWhw3nicuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFngX-afFumSaVyka-BbbGycae4ZGmRoHuZnXl5capjs4hiWHWzhF2lbbmhkpJthaaSbrZuXDwCMqyBd,"""A rather tastefully design spot tucked in the middle of Hue."""
5332,8,TNT Travel - Central Vietnam Tours,ChIJOdW6hDuhQTERJuYJ-PZXNl8,0x3141a13b84bad539:0x5f3657f6f809e626,6860767800580498982,https://serpapi.com/search.json?data_id=0x3141a13b84bad539%3A0x5f3657f6f809e626&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a13b84bad539%3A0x5f3657f6f809e626&engine=google_maps_photos&hl=en,"{""latitude"": 16.4909578, ""longitude"": 107.589765}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJOdW6hDuhQTERJuYJ-PZXNl8,/g/11bbtnl1qh,4.7,166,,Tour agency,"[""Tour agency"", ""Bus company"", ""Bus ticket agency"", ""Bus tour agency"", ""Outdoor activity organiser"", ""Sport tour agency""]",tour_agency,"[""tour_agency"", ""bus_company"", ""bus_ticket_agency"", ""bus_tour_agency"", ""outdoor_activity_organizer"", ""sport_tour_agency""]","423 Đ. Chi Lăng, Phú Hiệp, ward, Thành phố Huế 530000, Vietnam",,,null,+84 911 346 356,,null,,null,https://lh3.googleusercontent.com/p/AF1QipMW82_ysldW5LK8LJ-wPKdPKo-S-KXXC-MHEsc_=w163-h92-k-no,null,null,https://serpapi.com/images/url/IqVqx3icuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFngG25hFF9ZnJMSburjbeHjpVse4J0S4J2vG6zrHRHhrOvr4VqcHG9bbmhmrJthaaSbrZuXDwCO4SBq,"""The caves were beautiful, the waterfall trek great and the lunch tasty."""
5333,9,Khu Dừng Chân,ChIJJ66EjfQRQjERrmpQQcYTgq8,0x314211f48d84ae27:0xaf8213c641506aae,12646692445830015662,https://serpapi.com/search.json?data_id=0x314211f48d84ae27%3A0xaf8213c641506aae&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x314211f48d84ae27%3A0xaf8213c641506aae&engine=google_maps_photos&hl=en,"{""latitude"": 16.0043801, ""longitude"": 108.2627974}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJ66EjfQRQjERrmpQQcYTgq8,/g/11fl5ds87q,4.3,15,,Tourist attraction,"[""Tourist attraction""]",tourist_attraction,"[""tourist_attraction""]","2737+Q43, Hòn Thủy Sơn, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam",,,null,,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJE_yrlpaWFj5w3YXLoxHgqJ_g9o0Sbko-yt5yeSRXChlovFdyWXQnNm4yKHVjrgKWiDXzFj2PigHxPAt2Zn1E47OoTHCx_dWRLekOT6Vwh9MAzCzmxmfTCDo2vbG3BO8YOgGyFQ=w80-h106-k-no,"[{""children"": [""Good for kids""]}]",null,https://serpapi.com/images/url/M6rUAHicBcFLDoIwFADAE1UQ_CcuEAXiDxUi6IYo1hYofUirUC7oGbyNM78vlbISM01j1OwRAMLwW-A6BS4xl70USo1UAqUCCc1y9YwF3XqVqJpVt8jJh415ibfQeuS1TsgU9OBeAFJyqHBwim3K4OM8VBQf-b4cqI13zmuyibJl3Dm5cciI1x4saVx5fzUY-xB6dps8otMWF344Ojd0urM6uyvb8hnaSzA-d9dc-JOLT1zlHOfNREe0r49QgTj8ASAlRrc,"""Cave, Nice limestone formations with caves and statues."""
5334,10,Chin Ham Historical Site,ChIJJ1qF7sajQTERtiQ2YNYVHKA,0x3141a3c6ee855a27:0xa01c15d6603624b6,11537120355897713846,https://serpapi.com/search.json?data_id=0x3141a3c6ee855a27%3A0xa01c15d6603624b6&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a3c6ee855a27%3A0xa01c15d6603624b6&engine=google_maps_photos&hl=en,"{""latitude"": 16.4158761, ""longitude"": 107.60582559999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJ1qF7sajQTERtiQ2YNYVHKA,/g/1hc433f78,4.2,95,,Local history museum,"[""Local history museum""]",local_history_museum,"[""local_history_museum""]","CJ84+984, Thiên Thai, An Tây, Huế, Thành phố Huế, Vietnam",Open 24 hours,Open 24 hours,"{""monday"": ""Open 24 hours"", ""tuesday"": ""Open 24 hours"", ""wednesday"": ""Open 24 hours"", ""thursday"": ""Open 24 hours"", ""friday"": ""Open 24 hours"", ""saturday"": ""Open 24 hours"", ""sunday"": ""Open 24 hours""}",,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSznGpMgRkzK7_FOhQrujQmbQRs9O6AwG4wrqA8y1LI85MAlrpnRT86aDDDHMkP_wQ2VAmuQ1_K_CsPITsOSZyQ3KesX3sFR6wWgkEf5gxlh3xlj8CzEbA_TAC5H2xFmSxxc7mwVHA=w122-h92-k-no,"[{""children"": [""Good for kids""]}]","[{""amenities"": [""Restaurant""]}]",https://serpapi.com/images/url/z_9BpXicDc5tboIwGADgE1VGGYgm-9GAgEGCBeKW_WkmYWXSD-SFtHJBz7DbbM8Jnt9nP88j7B1H9N6Ga81Ft0A3tVrNnZo3rZYOHwG1gMAh6cuPqFeVjgWvhjXfsqTs6bTcqLzSCnZlQEz6aqY7CR_u6Rj6BRHTqKomDL7iOM6K4cwMxRciF-qynEVwPjZQ1p8P6uUdfHiQVIF558Ph2-f2P2TFLYzWw5WwhkR-hm0ia2vbrTSXjLwZF2PU7zAakNJ_h8JFgw,
5335,2,Đầm Sam,ChIJWV7ktA-gQTERVF3dKORzXls,0x3141a00fb4e45e59:0x5b5e73e428dd5d54,6583827129037577556,https://serpapi.com/search.json?data_id=0x3141a00fb4e45e59%3A0x5b5e73e428dd5d54&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a00fb4e45e59%3A0x5b5e73e428dd5d54&engine=google_maps_photos&hl=en,"{""latitude"": 16.5123536, ""longitude"": 107.66000729999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJWV7ktA-gQTERVF3dKORzXls,/g/1tdgm9gp,4.3,29,,Lake,"[""Lake""]",lake,"[""lake""]","Phú Vang District, Hue City, Vietnam",,,null,,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZYPje85TvPe-OnMjWeF2y3g8SQbnNgjWk17yseacfF5e2VJwxqn7GdO5eifk15nzHTbBX4F-QSo--emJy9zBVA4iLpLP4eQcNAJEPgfLkOw10wmMQwgDWTay-xgBCsBYwbIQI4A=w80-h106-k-no,null,null,https://serpapi.com/images/url/wUh2MXicBcFbcoIwFADQFV15CBU70w9QURkEMjBS_ZP0Ep4JGtoIG3QN7qbnvF_VOA7yU9O6arlgQrAOfyU-qOAj8nFBRa-xQQKVIDV3r9ddOl8vSYOOnf0lCDE_NTn65rRkTkoKHrEmb43VJPFGS99G8xyo552v9j-xjXXZGjafD1nhfVs-kFQAYB9M69k7u1YdDmFiIaGRG-wSVoZtrAxd9Sei2DbPbhM8mbeR3kUVR3K03C_l6FAZ-ge0wMU_XfNE3g,
5336,3,Đầm Chuồn,ChIJ_____5sKQTERE7HJMwFhRXY,0x31410a9bffffffff:0x7645610133c9b113,8522324527660249363,https://serpapi.com/search.json?data_id=0x31410a9bffffffff%3A0x7645610133c9b113&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x31410a9bffffffff%3A0x7645610133c9b113&engine=google_maps_photos&hl=en,"{""latitude"": 16.5173199, ""longitude"": 107.6466669}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_____5sKQTERE7HJMwFhRXY,/g/11b7w6h4k8,4.5,45,,Tourist attraction,"[""Tourist attraction""]",tourist_attraction,"[""tourist_attraction""]","GJ8W+WMF, Đầm Chuồn, Phú Vang, Thành phố Huế, Vietnam",Open · Closes 11 PM,Open · Closes 11 PM,"{""monday"": ""7\u202fAM\u201311\u202fPM"", ""tuesday"": ""7\u202fAM\u201311\u202fPM"", ""wednesday"": ""7\u202fAM\u201311\u202fPM"", ""thursday"": ""7\u202fAM\u201311\u202fPM"", ""friday"": ""7\u202fAM\u201311\u202fPM"", ""saturday"": ""7\u202fAM\u201311\u202fPM"", ""sunday"": ""7\u202fAM\u201311\u202fPM""}",,https://huesmiletravel.com.vn/tour/tour-hoang-hon-dam-chuon-tranh-lang-sinh.html,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1QxRfCFwKZF4FMEmNCyHSmAvZY_sdxyZyHm-_QLEIrM-Rm3cm6enRqxzAeO2bzr0BS4rQdw46CT46yx3I3c_A6ee1Qdw8Vd-DqqGJUpADttAWVT3RJZUugpbdaRFtp5R7X1oehw=w163-h92-k-no,"[{""children"": [""Good for kids""]}]",null,https://serpapi.com/images/url/MBONEXicDchZEoIgAADQE5EZRstMH2TZXiO2-uMUkjaJoFCoF-wM3abe5_t-Uq2lGlpWlsJWIkSSsZdiJRW5ZrluUcGtRCpAFVAWnrUfWWBsvyJ31zOr0HO8zZRv3XoecPwOL5GKqzqs5xxE_nq6KDeAcEg5YjkpqgazXefWlO1x4JR-bBzk7h1UV3ABaYQRY_Y_-8cYTIpitjxIPNEan457SJbh4ZXIW3wlnpZd0jvbgqVmZGwEQTrogCfIxQ9whEVj,
5337,4,Kieu Dam Pagoda,ChIJP7TBbE6hQTER7PvJZN1cBHk,0x3141a14e6cc1b43f:0x79045cdd64c9fbec,8720196884444609516,https://serpapi.com/search.json?data_id=0x3141a14e6cc1b43f%3A0x79045cdd64c9fbec&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a14e6cc1b43f%3A0x79045cdd64c9fbec&engine=google_maps_photos&hl=en,"{""latitude"": 16.4496887, ""longitude"": 107.5811078}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJP7TBbE6hQTER7PvJZN1cBHk,/g/1hc2v7rh2,,,,Buddhist temple,"[""Buddhist temple""]",buddhist_temple,"[""buddhist_temple""]","184/4 Điện Biên Phủ, Trường An, Huế, Thành phố Huế, Vietnam",,,null,+84 234 3824 857,,null,,null,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PoobfVWyCMc-F2OekYQ_eg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=294.05865&pitch=0&thumbfov=100,null,null,https://serpapi.com/images/url/d8XrCXicHc1RDoIgGADg2_AmoMumbawHt95a9VLrySH-Agv9mZDkbbpWt6l1ge_7vE2MPuwYC3EGiIuF5O0LXMi8pBpRO5DeBqpwZEvOonmO3SSt23s5oe3FGbEbrre1OarsUJzgcb-0oInqWuUsTFEEkLMyVKefOGNPtQ8kiYoTI-qCrDKJot5QXlbbkngblRGc_JcBF5Fz_gWI2Dm3,
5338,5,Phú Thạnh communal hall,ChIJvy85-DShQTERYkGhqaXR4l8,0x3141a134f8392fbf:0x5fe2d1a5a9a14162,6909315287785488738,https://serpapi.com/search.json?data_id=0x3141a134f8392fbf%3A0x5fe2d1a5a9a14162&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a134f8392fbf%3A0x5fe2d1a5a9a14162&engine=google_maps_photos&hl=en,"{""latitude"": 16.4633702, ""longitude"": 107.5770263}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvy85-DShQTERYkGhqaXR4l8,/g/11mbpn_119,4.0,1,,Place of worship,"[""Place of worship""]",place_of_worship,"[""place_of_worship""]","FH7G+8RR, Lê Duẩn, Phú Thuân, Huế, Thành phố Huế, Vietnam",,,null,,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2DH3qGJ3D8aVgKZKSyY7HtXHUolODNpAeUF9YUnOinCVNO9LoNXu_lGaeL4y_TD5US-uVg5bYw5eHZFft_SX7ix8M4KIYV8rsRPNdPyapud3EgMEdqqFIs4hpo1E576CN4Zc=w80-h106-k-no,null,null,https://serpapi.com/images/url/nLQBcnicBcH_EkIwAADgJxoKUXf94fIzNV3i8I8Ta1xrmzYn79dL9DZ93-_bS8nFTlVJryuYMUzQJNC7ZVQiKpWWvVTMBWgFEKoTaANJ57Ub6mNw1F27yXFcxelSWqEswoyRxIXcQZm_LTOaDPSQw2R7YrCYahI06GQs9c01sxRMOTbv5WyisPIfsk4La_jYZyOOytx-i-sFdpel4VOne_jsdePoR8LoOVt5prU5QKNq97OtgX6lbcATUPYHQDlDTw,
5339,8,Ton Duc Thang Park,ChIJUeuAcFGhQTERSfBBk28zMKo,0x3141a1517080eb51:0xaa30336f9341f049,12263358339634819145,https://serpapi.com/search.json?data_id=0x3141a1517080eb51%3A0xaa30336f9341f049&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1517080eb51%3A0xaa30336f9341f049&engine=google_maps_photos&hl=en,"{""latitude"": 16.4631908, ""longitude"": 107.59786509999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUeuAcFGhQTERSfBBk28zMKo,/g/11f5vfmnkh,4.2,17,,City park,"[""City park""]",city_park,"[""city_park""]","đường Tôn Đức Thắng, Phú Nhuận, Huế, Thành phố Huế, Vietnam",Open now,,null,,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw7qK7BhsS3DXIlrqPpiEJ3kPkKm1PObk2zRnlqCYEPqF98xb3kCfUYkQtywLxsi_61fbjm-iwiVnq_H4bAq1zBWNTxiTQ68zrnpcyV_PUz2QyLqfYeHFYCDtu8EhXEtTErcwiS=w184-h92-k-no,"[{""children"": [""Good for kids""]}, {""pets"": [""Dogs allowed""]}]",null,https://serpapi.com/images/url/fYjKzHicBcHbDoIgAADQLyJTW1lbD2V0X2HaxSc3mQqBIEJD_b8-or_pnN-XGNPoheNw4o8qKStefHTRYilMIcwIy9qpGg2wBtpZ7caUx3amTrM10bG_eR14q1BD4dFniJ1qF11z5g03wVWYQqS286DLfRaW95RFprfnTtNs6pb5uwbU0odQ2X6Sr5Q7rJ-XpKNJNA2GVjS4f2ToPnhRf1ZlWuy3abgxnwCSFzQJbLGl8dK6wQSQuQcYEPIPVm5Gjg,
5340,7,Viện Thuận Huy,ChIJa8WLizKhQTERWdCd-UFZAy4,0x3141a1328b8bc56b:0x2e035941f99dd059,3315591890570432601,https://serpapi.com/search.json?data_id=0x3141a1328b8bc56b%3A0x2e035941f99dd059&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1328b8bc56b%3A0x2e035941f99dd059&engine=google_maps_photos&hl=en,"{""latitude"": 16.4701503, ""longitude"": 107.57685699999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJa8WLizKhQTERWdCd-UFZAy4,/g/1tlbg15m,4.3,4,,Research institute,"[""Research institute""]",research_institute,"[""research_institute""]","FHCG+3P9, Phùng Hưng, Phú Hậu, Tp. Huế, Thành phố Huế, Vietnam",,,null,,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzplNwxPbkuEM2aLZpsvCyxsgRNx-8H8ILA7DdBGZaSwkAzgJtDFg85g_KImeOkG46dOjweQR-kGaKjJBhU-1U8MXuSSM5YlSpCwNVQUzO27Ii5-P1UYVfZpNIYyhPJltUt8LvMiQ=w122-h92-k-no,null,null,https://serpapi.com/images/url/u30OeXicBcFdboIwAADgE1VGN2ZdsgfUiSC_NjWDlwWxa7GVNmuxyAV3ht1m3_f3y63V5s3zJH9eMKWYpKOhP50aLB3solM3j2kDOgOMF0ZPvcSzlrmbyrMYPzLYpo02981jMuyYTwDtUZyGy-1lHTUtdiKcWWK3O4YC9nWIb7QQ0cvrpbg6Wh2BiNrDNVlzAnyCss8R4yyoJdYbl58qMhdwGfcBKH1Sn74bncf1g5eJtMSi9J711bvzIQR8BYEAg_oHmv9FVQ,
